instance_id,run_index,LP_opt,best_feasible_CB,our_LP,our_best_solution,percent_diff_solution,percent_diff_LP
5.500-14,29,219067,218962,372181,0,100,-69.8933
5.500-15,0,220617,220514,374487,0,100,-69.7453
5.500-15,1,220617,220514,374487,0,100,-69.7453
5.500-15,2,220617,220514,374487,0,100,-69.7453
5.500-15,3,220617,220514,374487,0,100,-69.7453
5.500-15,4,220617,220514,374487,0,100,-69.7453
5.500-15,5,220617,220514,374487,0,100,-69.7453
5.500-15,6,220617,220514,374487,0,100,-69.7453
5.500-15,7,220617,220514,374487,0,100,-69.7453
5.500-15,8,220617,220514,374487,0,100,-69.7453
5.500-15,9,220617,220514,374487,0,100,-69.7453
5.500-15,10,220617,220514,374487,0,100,-69.7453
5.500-15,11,220617,220514,374487,0,100,-69.7453
5.500-15,12,220617,220514,374487,0,100,-69.7453
5.500-15,13,220617,220514,374487,0,100,-69.7453
5.500-15,14,220617,220514,374487,0,100,-69.7453
5.500-15,15,220617,220514,374487,0,100,-69.7453
5.500-15,16,220617,220514,374487,0,100,-69.7453
5.500-15,17,220617,220514,374487,0,100,-69.7453
5.500-15,18,220617,220514,374487,0,100,-69.7453
5.500-15,19,220617,220514,374487,0,100,-69.7453
5.500-15,20,220617,220514,374487,0,100,-69.7453
5.500-15,21,220617,220514,374487,0,100,-69.7453
5.500-15,22,220617,220514,374487,0,100,-69.7453
5.500-15,23,220617,220514,374487,0,100,-69.7453
5.500-15,24,220617,220514,374487,0,100,-69.7453
5.500-15,25,220617,220514,374487,0,100,-69.7453
5.500-15,26,220617,220514,374487,0,100,-69.7453
5.500-15,27,220617,220514,374487,0,100,-69.7453
5.500-15,28,220617,220514,374487,0,100,-69.7453
5.500-15,29,220617,220514,374487,0,100,-69.7453
5.500-16,0,220077,219987,373204,0,100,-69.5792
5.500-16,1,220077,219987,373204,0,100,-69.5792
5.500-16,2,220077,219987,373204,0,100,-69.5792
5.500-16,3,220077,219987,373204,0,100,-69.5792
5.500-16,4,220077,219987,373204,0,100,-69.5792
5.500-16,5,220077,219987,373204,0,100,-69.5792
5.500-16,6,220077,219987,373204,0,100,-69.5792
5.500-16,7,220077,219987,373204,0,100,-69.5792
5.500-16,8,220077,219987,373204,0,100,-69.5792
5.500-16,9,220077,219987,373204,0,100,-69.5792
5.500-16,10,220077,219987,373204,0,100,-69.5792
5.500-16,11,220077,219987,373204,0,100,-69.5792
5.500-16,12,220077,219987,373204,0,100,-69.5792
5.500-16,13,220077,219987,373204,0,100,-69.5792
5.500-16,14,220077,219987,373204,0,100,-69.5792
5.500-16,15,220077,219987,373204,0,100,-69.5792
5.500-16,16,220077,219987,373204,0,100,-69.5792
5.500-16,17,220077,219987,373204,0,100,-69.5792
5.500-16,18,220077,219987,373204,0,100,-69.5792
5.500-16,19,220077,219987,373204,0,100,-69.5792
5.500-16,20,220077,219987,373204,0,100,-69.5792
5.500-16,21,220077,219987,373204,0,100,-69.5792
5.500-16,22,220077,219987,373204,0,100,-69.5792
5.500-16,23,220077,219987,373204,0,100,-69.5792
5.500-16,24,220077,219987,373204,0,100,-69.5792
5.500-16,25,220077,219987,373204,0,100,-69.5792
5.500-16,26,220077,219987,373204,0,100,-69.5792
5.500-16,27,220077,219987,373204,0,100,-69.5792
5.500-16,28,220077,219987,373204,0,100,-69.5792
5.500-16,29,220077,219987,373204,0,100,-69.5792
5.500-17,0,218283,218194,372392,0,100,-70.6008
5.500-17,1,218283,218194,372392,0,100,-70.6008
5.500-17,2,218283,218194,372392,0,100,-70.6008
5.500-17,3,218283,218194,372392,0,100,-70.6008
5.500-17,4,218283,218194,372392,0,100,-70.6008
5.500-17,5,218283,218194,372392,0,100,-70.6008
5.500-17,6,218283,218194,372392,0,100,-70.6008
5.500-17,7,218283,218194,372392,0,100,-70.6008
5.500-17,8,218283,218194,372392,0,100,-70.6008
5.500-17,9,218283,218194,372392,0,100,-70.6008
5.500-17,10,218283,218194,372392,0,100,-70.6008
5.500-17,11,218283,218194,372392,0,100,-70.6008
5.500-17,12,218283,218194,372392,0,100,-70.6008
5.500-17,13,218283,218194,372392,0,100,-70.6008
5.500-17,14,218283,218194,372392,0,100,-70.6008
5.500-17,15,218283,218194,372392,0,100,-70.6008
5.500-17,16,218283,218194,372392,0,100,-70.6008
5.500-17,17,218283,218194,372392,0,100,-70.6008
5.500-17,18,218283,218194,372392,0,100,-70.6008
5.500-17,19,218283,218194,372392,0,100,-70.6008
5.500-17,20,218283,218194,372392,0,100,-70.6008
5.500-17,21,218283,218194,372392,0,100,-70.6008
5.500-17,22,218283,218194,372392,0,100,-70.6008
5.500-17,23,218283,218194,372392,0,100,-70.6008
5.500-17,24,218283,218194,372392,0,100,-70.6008
5.500-17,25,218283,218194,372392,0,100,-70.6008
5.500-17,26,218283,218194,372392,0,100,-70.6008
5.500-17,27,218283,218194,372392,0,100,-70.6008
5.500-17,28,218283,218194,372392,0,100,-70.6008
5.500-17,29,218283,218194,372392,0,100,-70.6008
5.500-18,0,217060,216976,369093,0,100,-70.042
5.500-18,1,217060,216976,369093,0,100,-70.042
5.500-18,2,217060,216976,369093,0,100,-70.042
5.500-18,3,217060,216976,369093,0,100,-70.042
5.500-18,4,217060,216976,369093,0,100,-70.042
5.500-18,5,217060,216976,369093,0,100,-70.042
5.500-18,6,217060,216976,369093,0,100,-70.042
5.500-18,7,217060,216976,369093,0,100,-70.042
5.500-18,8,217060,216976,369093,0,100,-70.042
5.500-18,9,217060,216976,369093,0,100,-70.042
5.500-18,10,217060,216976,369093,0,100,-70.042
5.500-18,11,217060,216976,369093,0,100,-70.042
5.500-18,12,217060,216976,369093,0,100,-70.042
5.500-18,13,217060,216976,369093,0,100,-70.042
5.500-18,14,217060,216976,369093,0,100,-70.042
5.500-18,15,217060,216976,369093,0,100,-70.042
5.500-18,16,217060,216976,369093,0,100,-70.042
5.500-18,17,217060,216976,369093,0,100,-70.042
5.500-18,18,217060,216976,369093,0,100,-70.042
5.500-18,19,217060,216976,369093,0,100,-70.042
5.500-18,20,217060,216976,369093,0,100,-70.042
5.500-18,21,217060,216976,369093,0,100,-70.042
5.500-18,22,217060,216976,369093,0,100,-70.042
5.500-18,23,217060,216976,369093,0,100,-70.042
5.500-18,24,217060,216976,369093,0,100,-70.042
5.500-18,25,217060,216976,369093,0,100,-70.042
5.500-18,26,217060,216976,369093,0,100,-70.042
5.500-18,27,217060,216976,369093,0,100,-70.042
5.500-18,28,217060,216976,369093,0,100,-70.042
5.500-18,29,217060,216976,369093,0,100,-70.042
5.500-19,0,219813,219693,375492,0,100,-70.8235
5.500-19,1,219813,219693,375492,0,100,-70.8235
5.500-19,2,219813,219693,375492,0,100,-70.8235
5.500-19,3,219813,219693,375492,0,100,-70.8235
5.500-19,4,219813,219693,375492,0,100,-70.8235
5.500-19,5,219813,219693,375492,0,100,-70.8235
5.500-19,6,219813,219693,375492,0,100,-70.8235
5.500-19,7,219813,219693,375492,0,100,-70.8235
5.500-19,8,219813,219693,375492,0,100,-70.8235
5.500-19,9,219813,219693,375492,0,100,-70.8235
5.500-19,10,219813,219693,375492,0,100,-70.8235
5.500-19,11,219813,219693,375492,0,100,-70.8235
5.500-19,12,219813,219693,375492,0,100,-70.8235
5.500-19,13,219813,219693,375492,0,100,-70.8235
5.500-19,14,219813,219693,375492,0,100,-70.8235
5.500-19,15,219813,219693,375492,0,100,-70.8235
5.500-19,16,219813,219693,375492,0,100,-70.8235
5.500-19,17,219813,219693,375492,0,100,-70.8235
5.500-19,18,219813,219693,375492,0,100,-70.8235
5.500-19,19,219813,219693,375492,0,100,-70.8235
5.500-19,20,219813,219693,375492,0,100,-70.8235
5.500-19,21,219813,219693,375492,0,100,-70.8235
5.500-19,22,219813,219693,375492,0,100,-70.8235
5.500-19,23,219813,219693,375492,0,100,-70.8235
5.500-19,24,219813,219693,375492,0,100,-70.8235
5.500-19,25,219813,219693,375492,0,100,-70.8235
5.500-19,26,219813,219693,375492,0,100,-70.8235
5.500-19,27,219813,219693,375492,0,100,-70.8235
5.500-19,28,219813,219693,375492,0,100,-70.8235
5.500-19,29,219813,219693,375492,0,100,-70.8235
5.500-20,0,295896,295828,364397,0,100,-23.1502
5.500-20,1,295896,295828,364397,0,100,-23.1502
5.500-20,2,295896,295828,364397,0,100,-23.1502
5.500-20,3,295896,295828,364397,0,100,-23.1502
5.500-20,4,295896,295828,364397,0,100,-23.1502
5.500-20,5,295896,295828,364397,0,100,-23.1502
5.500-20,6,295896,295828,364397,0,100,-23.1502
5.500-20,7,295896,295828,364397,0,100,-23.1502
5.500-20,8,295896,295828,364397,0,100,-23.1502
5.500-20,9,295896,295828,364397,0,100,-23.1502
5.500-20,10,295896,295828,364397,0,100,-23.1502
5.500-20,11,295896,295828,364397,0,100,-23.1502
5.500-20,12,295896,295828,364397,0,100,-23.1502
5.500-20,13,295896,295828,364397,0,100,-23.1502
5.500-20,14,295896,295828,364397,0,100,-23.1502
5.500-20,15,295896,295828,364397,0,100,-23.1502
5.500-20,16,295896,295828,364397,0,100,-23.1502
5.500-20,17,295896,295828,364397,0,100,-23.1502
5.500-20,18,295896,295828,364397,0,100,-23.1502
5.500-20,19,295896,295828,364397,0,100,-23.1502
5.500-20,20,295896,295828,364397,0,100,-23.1502
5.500-20,21,295896,295828,364397,0,100,-23.1502
5.500-20,22,295896,295828,364397,0,100,-23.1502
5.500-20,23,295896,295828,364397,0,100,-23.1502
5.500-20,24,295896,295828,364397,0,100,-23.1502
5.500-20,25,295896,295828,364397,0,100,-23.1502
5.500-20,26,295896,295828,364397,0,100,-23.1502
5.500-20,27,295896,295828,364397,0,100,-23.1502
5.500-20,28,295896,295828,364397,0,100,-23.1502
5.500-20,29,295896,295828,364397,0,100,-23.1502
5.500-21,0,308158,308077,378793,0,100,-22.9218
5.500-21,1,308158,308077,378793,0,100,-22.9218
5.500-21,2,308158,308077,378793,0,100,-22.9218
5.500-21,3,308158,308077,378793,0,100,-22.9218
5.500-21,4,308158,308077,378793,0,100,-22.9218
5.500-21,5,308158,308077,378793,0,100,-22.9218
5.500-21,6,308158,308077,378793,0,100,-22.9218
5.500-21,7,308158,308077,378793,0,100,-22.9218
5.500-21,8,308158,308077,378793,0,100,-22.9218
5.500-21,9,308158,308077,378793,0,100,-22.9218
5.500-21,10,308158,308077,378793,0,100,-22.9218
5.500-21,11,308158,308077,378793,0,100,-22.9218
5.500-21,12,308158,308077,378793,0,100,-22.9218
5.500-21,13,308158,308077,378793,0,100,-22.9218
5.500-21,14,308158,308077,378793,0,100,-22.9218
5.500-21,15,308158,308077,378793,0,100,-22.9218
5.500-21,16,308158,308077,378793,0,100,-22.9218
5.500-21,17,308158,308077,378793,0,100,-22.9218
5.500-21,18,308158,308077,378793,0,100,-22.9218
5.500-21,19,308158,308077,378793,0,100,-22.9218
5.500-21,20,308158,308077,378793,0,100,-22.9218
5.500-21,21,308158,308077,378793,0,100,-22.9218
5.500-21,22,308158,308077,378793,0,100,-22.9218
5.500-21,23,308158,308077,378793,0,100,-22.9218
5.500-21,24,308158,308077,378793,0,100,-22.9218
5.500-21,25,308158,308077,378793,0,100,-22.9218
5.500-21,26,308158,308077,378793,0,100,-22.9218
5.500-21,27,308158,308077,378793,0,100,-22.9218
5.500-21,28,308158,308077,378793,0,100,-22.9218
5.500-21,29,308158,308077,378793,0,100,-22.9218
5.500-22,0,299879,299796,367856,0,100,-22.6683
5.500-22,1,299879,299796,367856,0,100,-22.6683
5.500-22,2,299879,299796,367856,0,100,-22.6683
5.500-22,3,299879,299796,367856,0,100,-22.6683
5.500-22,4,299879,299796,367856,0,100,-22.6683
5.500-22,5,299879,299796,367856,0,100,-22.6683
5.500-22,6,299879,299796,367856,0,100,-22.6683
5.500-22,7,299879,299796,367856,0,100,-22.6683
5.500-22,8,299879,299796,367856,0,100,-22.6683
5.500-22,9,299879,299796,367856,0,100,-22.6683
5.500-22,10,299879,299796,367856,0,100,-22.6683
5.500-22,11,299879,299796,367856,0,100,-22.6683
5.500-22,12,299879,299796,367856,0,100,-22.6683
5.500-22,13,299879,299796,367856,0,100,-22.6683
5.500-22,14,299879,299796,367856,0,100,-22.6683
5.500-22,15,299879,299796,367856,0,100,-22.6683
5.500-22,16,299879,299796,367856,0,100,-22.6683
5.500-22,17,299879,299796,367856,0,100,-22.6683
5.500-22,18,299879,299796,367856,0,100,-22.6683
5.500-22,19,299879,299796,367856,0,100,-22.6683
5.500-22,20,299879,299796,367856,0,100,-22.6683
5.500-22,21,299879,299796,367856,0,100,-22.6683
5.500-22,22,299879,299796,367856,0,100,-22.6683
5.500-22,23,299879,299796,367856,0,100,-22.6683
5.500-22,24,299879,299796,367856,0,100,-22.6683
5.500-22,25,299879,299796,367856,0,100,-22.6683
5.500-22,26,299879,299796,367856,0,100,-22.6683
5.500-22,27,299879,299796,367856,0,100,-22.6683
5.500-22,28,299879,299796,367856,0,100,-22.6683
5.500-22,29,299879,299796,367856,0,100,-22.6683
5.500-23,0,306554,306476,377162,0,100,-23.0328
5.500-23,1,306554,306476,377162,0,100,-23.0328
5.500-23,2,306554,306476,377162,0,100,-23.0328
5.500-23,3,306554,306476,377162,0,100,-23.0328
5.500-23,4,306554,306476,377162,0,100,-23.0328
5.500-23,5,306554,306476,377162,0,100,-23.0328
5.500-23,6,306554,306476,377162,0,100,-23.0328
5.500-23,7,306554,306476,377162,0,100,-23.0328
5.500-23,8,306554,306476,377162,0,100,-23.0328
5.500-23,9,306554,306476,377162,0,100,-23.0328
5.500-23,10,306554,306476,377162,0,100,-23.0328
5.500-23,11,306554,306476,377162,0,100,-23.0328
5.500-23,12,306554,306476,377162,0,100,-23.0328
5.500-23,13,306554,306476,377162,0,100,-23.0328
5.500-23,14,306554,306476,377162,0,100,-23.0328
5.500-23,15,306554,306476,377162,0,100,-23.0328
5.500-23,16,306554,306476,377162,0,100,-23.0328
5.500-23,17,306554,306476,377162,0,100,-23.0328
5.500-23,18,306554,306476,377162,0,100,-23.0328
5.500-23,19,306554,306476,377162,0,100,-23.0328
5.500-23,20,306554,306476,377162,0,100,-23.0328
5.500-23,21,306554,306476,377162,0,100,-23.0328
5.500-23,22,306554,306476,377162,0,100,-23.0328
5.500-23,23,306554,306476,377162,0,100,-23.0328
5.500-23,24,306554,306476,377162,0,100,-23.0328
5.500-23,25,306554,306476,377162,0,100,-23.0328
5.500-23,26,306554,306476,377162,0,100,-23.0328
5.500-23,27,306554,306476,377162,0,100,-23.0328
5.500-23,28,306554,306476,377162,0,100,-23.0328
5.500-23,29,306554,306476,377162,0,100,-23.0328
5.500-24,0,300413,300342,369121,0,100,-22.8714
5.500-24,1,300413,300342,369121,0,100,-22.8714
5.500-24,2,300413,300342,369121,0,100,-22.8714
5.500-24,3,300413,300342,369121,0,100,-22.8714
5.500-24,4,300413,300342,369121,0,100,-22.8714
5.500-24,5,300413,300342,369121,0,100,-22.8714
5.500-24,6,300413,300342,369121,0,100,-22.8714
5.500-24,7,300413,300342,369121,0,100,-22.8714
5.500-24,8,300413,300342,369121,0,100,-22.8714
5.500-24,9,300413,300342,369121,0,100,-22.8714
5.500-24,10,300413,300342,369121,0,100,-22.8714
5.500-24,11,300413,300342,369121,0,100,-22.8714
5.500-24,12,300413,300342,369121,0,100,-22.8714
5.500-24,13,300413,300342,369121,0,100,-22.8714
5.500-24,14,300413,300342,369121,0,100,-22.8714
5.500-24,15,300413,300342,369121,0,100,-22.8714
5.500-24,16,300413,300342,369121,0,100,-22.8714
5.500-24,17,300413,300342,369121,0,100,-22.8714
5.500-24,18,300413,300342,369121,0,100,-22.8714
5.500-24,19,300413,300342,369121,0,100,-22.8714
5.500-24,20,300413,300342,369121,0,100,-22.8714
5.500-24,21,300413,300342,369121,0,100,-22.8714
5.500-24,22,300413,300342,369121,0,100,-22.8714
5.500-24,23,300413,300342,369121,0,100,-22.8714
5.500-24,24,300413,300342,369121,0,100,-22.8714
5.500-24,25,300413,300342,369121,0,100,-22.8714
5.500-24,26,300413,300342,369121,0,100,-22.8714
5.500-24,27,300413,300342,369121,0,100,-22.8714
5.500-24,28,300413,300342,369121,0,100,-22.8714
5.500-24,29,300413,300342,369121,0,100,-22.8714
5.500-25,0,302662,302560,371336,0,100,-22.6901
5.500-25,1,302662,302560,371336,0,100,-22.6901
5.500-25,2,302662,302560,371336,0,100,-22.6901
5.500-25,3,302662,302560,371336,0,100,-22.6901
5.500-25,4,302662,302560,371336,0,100,-22.6901
5.500-25,5,302662,302560,371336,0,100,-22.6901
5.500-25,6,302662,302560,371336,0,100,-22.6901
5.500-25,7,302662,302560,371336,0,100,-22.6901
5.500-25,8,302662,302560,371336,0,100,-22.6901
5.500-25,9,302662,302560,371336,0,100,-22.6901
5.500-25,10,302662,302560,371336,0,100,-22.6901
5.500-25,11,302662,302560,371336,0,100,-22.6901
5.500-25,12,302662,302560,371336,0,100,-22.6901
5.500-25,13,302662,302560,371336,0,100,-22.6901
5.500-25,14,302662,302560,371336,0,100,-22.6901
5.500-25,15,302662,302560,371336,0,100,-22.6901
5.500-25,16,302662,302560,371336,0,100,-22.6901
5.500-25,17,302662,302560,371336,0,100,-22.6901
5.500-25,18,302662,302560,371336,0,100,-22.6901
5.500-25,19,302662,302560,371336,0,100,-22.6901
5.500-25,20,302662,302560,371336,0,100,-22.6901
5.500-25,21,302662,302560,371336,0,100,-22.6901
5.500-25,22,302662,302560,371336,0,100,-22.6901
5.500-25,23,302662,302560,371336,0,100,-22.6901
5.500-25,24,302662,302560,371336,0,100,-22.6901
5.500-25,25,302662,302560,371336,0,100,-22.6901
5.500-25,26,302662,302560,371336,0,100,-22.6901
5.500-25,27,302662,302560,371336,0,100,-22.6901
5.500-25,28,302662,302560,371336,0,100,-22.6901
5.500-25,29,302662,302560,371336,0,100,-22.6901
5.500-26,0,301400,301322,370013,0,100,-22.7647
5.500-26,1,301400,301322,370013,0,100,-22.7647
5.500-26,2,301400,301322,370013,0,100,-22.7647
5.500-26,3,301400,301322,370013,0,100,-22.7647
5.500-26,4,301400,301322,370013,0,100,-22.7647
5.500-26,5,301400,301322,370013,0,100,-22.7647
5.500-26,6,301400,301322,370013,0,100,-22.7647
5.500-26,7,301400,301322,370013,0,100,-22.7647
5.500-26,8,301400,301322,370013,0,100,-22.7647
5.500-26,9,301400,301322,370013,0,100,-22.7647
5.500-26,10,301400,301322,370013,0,100,-22.7647
5.500-26,11,301400,301322,370013,0,100,-22.7647
5.500-26,12,301400,301322,370013,0,100,-22.7647
5.500-26,13,301400,301322,370013,0,100,-22.7647
5.500-26,14,301400,301322,370013,0,100,-22.7647
5.500-26,15,301400,301322,370013,0,100,-22.7647
5.500-26,16,301400,301322,370013,0,100,-22.7647
5.500-26,17,301400,301322,370013,0,100,-22.7647
5.500-26,18,301400,301322,370013,0,100,-22.7647
5.500-26,19,301400,301322,370013,0,100,-22.7647
5.500-26,20,301400,301322,370013,0,100,-22.7647
5.500-26,21,301400,301322,370013,0,100,-22.7647
5.500-26,22,301400,301322,370013,0,100,-22.7647
5.500-26,23,301400,301322,370013,0,100,-22.7647
5.500-26,24,301400,301322,370013,0,100,-22.7647
5.500-26,25,301400,301322,370013,0,100,-22.7647
5.500-26,26,301400,301322,370013,0,100,-22.7647
5.500-26,27,301400,301322,370013,0,100,-22.7647
5.500-26,28,301400,301322,370013,0,100,-22.7647
5.500-26,29,301400,301322,370013,0,100,-22.7647
5.500-27,0,306517,306430,377062,0,100,-23.0149
5.500-27,1,306517,306430,377062,0,100,-23.0149
5.500-27,2,306517,306430,377062,0,100,-23.0149
5.500-27,3,306517,306430,377062,0,100,-23.0149
5.500-27,4,306517,306430,377062,0,100,-23.0149
5.500-27,5,306517,306430,377062,0,100,-23.0149
5.500-27,6,306517,306430,377062,0,100,-23.0149
5.500-27,7,306517,306430,377062,0,100,-23.0149
5.500-27,8,306517,306430,377062,0,100,-23.0149
5.500-27,9,306517,306430,377062,0,100,-23.0149
5.500-27,10,306517,306430,377062,0,100,-23.0149
5.500-27,11,306517,306430,377062,0,100,-23.0149
5.500-27,12,306517,306430,377062,0,100,-23.0149
5.500-27,13,306517,306430,377062,0,100,-23.0149
5.500-27,14,306517,306430,377062,0,100,-23.0149
5.500-27,15,306517,306430,377062,0,100,-23.0149
5.500-27,16,306517,306430,377062,0,100,-23.0149
5.500-27,17,306517,306430,377062,0,100,-23.0149
5.500-27,18,306517,306430,377062,0,100,-23.0149
5.500-27,19,306517,306430,377062,0,100,-23.0149
5.500-27,20,306517,306430,377062,0,100,-23.0149
5.500-27,21,306517,306430,377062,0,100,-23.0149
5.500-27,22,306517,306430,377062,0,100,-23.0149
5.500-27,23,306517,306430,377062,0,100,-23.0149
5.500-27,24,306517,306430,377062,0,100,-23.0149
5.500-27,25,306517,306430,377062,0,100,-23.0149
5.500-27,26,306517,306430,377062,0,100,-23.0149
5.500-27,27,306517,306430,377062,0,100,-23.0149
5.500-27,28,306517,306430,377062,0,100,-23.0149
5.500-27,29,306517,306430,377062,0,100,-23.0149
5.500-28,0,302897,302814,372411,0,100,-22.9498
5.500-28,1,302897,302814,372411,0,100,-22.9498
5.500-28,2,302897,302814,372411,0,100,-22.9498
5.500-28,3,302897,302814,372411,0,100,-22.9498
5.500-28,4,302897,302814,372411,0,100,-22.9498
5.500-28,5,302897,302814,372411,0,100,-22.9498
5.500-28,6,302897,302814,372411,0,100,-22.9498
5.500-28,7,302897,302814,372411,0,100,-22.9498
5.500-28,8,302897,302814,372411,0,100,-22.9498
5.500-28,9,302897,302814,372411,0,100,-22.9498
5.500-28,10,302897,302814,372411,0,100,-22.9498
5.500-28,11,302897,302814,372411,0,100,-22.9498
5.500-28,12,302897,302814,372411,0,100,-22.9498
5.500-28,13,302897,302814,372411,0,100,-22.9498
5.500-28,14,302897,302814,372411,0,100,-22.9498
5.500-28,15,302897,302814,372411,0,100,-22.9498
5.500-28,16,302897,302814,372411,0,100,-22.9498
5.500-28,17,302897,302814,372411,0,100,-22.9498
5.500-28,18,302897,302814,372411,0,100,-22.9498
5.500-28,19,302897,302814,372411,0,100,-22.9498
5.500-28,20,302897,302814,372411,0,100,-22.9498
5.500-28,21,302897,302814,372411,0,100,-22.9498
5.500-28,22,302897,302814,372411,0,100,-22.9498
5.500-28,23,302897,302814,372411,0,100,-22.9498
5.500-28,24,302897,302814,372411,0,100,-22.9498
5.500-28,25,302897,302814,372411,0,100,-22.9498
5.500-28,26,302897,302814,372411,0,100,-22.9498
5.500-28,27,302897,302814,372411,0,100,-22.9498
5.500-28,28,302897,302814,372411,0,100,-22.9498
5.500-28,29,302897,302814,372411,0,100,-22.9498
5.500-29,0,299974,299904,368124,0,100,-22.7188
5.500-29,1,299974,299904,368124,0,100,-22.7188
5.500-29,2,299974,299904,368124,0,100,-22.7188
5.500-29,3,299974,299904,368124,0,100,-22.7188
5.500-29,4,299974,299904,368124,0,100,-22.7188
5.500-29,5,299974,299904,368124,0,100,-22.7188
5.500-29,6,299974,299904,368124,0,100,-22.7188
5.500-29,7,299974,299904,368124,0,100,-22.7188
5.500-29,8,299974,299904,368124,0,100,-22.7188
5.500-29,9,299974,299904,368124,0,100,-22.7188
5.500-29,10,299974,299904,368124,0,100,-22.7188
5.500-29,11,299974,299904,368124,0,100,-22.7188
5.500-29,12,299974,299904,368124,0,100,-22.7188
5.500-29,13,299974,299904,368124,0,100,-22.7188
5.500-29,14,299974,299904,368124,0,100,-22.7188
5.500-29,15,299974,299904,368124,0,100,-22.7188
5.500-29,16,299974,299904,368124,0,100,-22.7188
5.500-29,17,299974,299904,368124,0,100,-22.7188
5.500-29,18,299974,299904,368124,0,100,-22.7188
5.500-29,19,299974,299904,368124,0,100,-22.7188
5.500-29,20,299974,299904,368124,0,100,-22.7188
5.500-29,21,299974,299904,368124,0,100,-22.7188
5.500-29,22,299974,299904,368124,0,100,-22.7188
5.500-29,23,299974,299904,368124,0,100,-22.7188
5.500-29,24,299974,299904,368124,0,100,-22.7188
5.500-29,25,299974,299904,368124,0,100,-22.7188
5.500-29,26,299974,299904,368124,0,100,-22.7188
5.500-29,27,299974,299904,368124,0,100,-22.7188
5.500-29,28,299974,299904,368124,0,100,-22.7188
5.500-29,29,299974,299904,368124,0,100,-22.7188
10.100-00,0,23480.6,23064,75083,0,100,-219.766
10.100-00,1,23480.6,23064,75083,0,100,-219.766
10.100-00,2,23480.6,23064,75083,0,100,-219.766
10.100-00,3,23480.6,23064,75083,0,100,-219.766
10.100-00,4,23480.6,23064,75083,0,100,-219.766
10.100-00,5,23480.6,23064,75083,0,100,-219.766
10.100-00,6,23480.6,23064,75083,0,100,-219.766
10.100-00,7,23480.6,23064,75083,0,100,-219.766
10.100-00,8,23480.6,23064,75083,0,100,-219.766
10.100-00,9,23480.6,23064,75083,0,100,-219.766
10.100-00,10,23480.6,23064,75083,0,100,-219.766
10.100-00,11,23480.6,23064,75083,0,100,-219.766
10.100-00,12,23480.6,23064,75083,0,100,-219.766
10.100-00,13,23480.6,23064,75083,0,100,-219.766
10.100-00,14,23480.6,23064,75083,0,100,-219.766
10.100-00,15,23480.6,23064,75083,0,100,-219.766
10.100-00,16,23480.6,23064,75083,0,100,-219.766
10.100-00,17,23480.6,23064,75083,0,100,-219.766
10.100-00,18,23480.6,23064,75083,0,100,-219.766
10.100-00,19,23480.6,23064,75083,0,100,-219.766
10.100-00,20,23480.6,23064,75083,0,100,-219.766
10.100-00,21,23480.6,23064,75083,0,100,-219.766
10.100-00,22,23480.6,23064,75083,0,100,-219.766
10.100-00,23,23480.6,23064,75083,0,100,-219.766
10.100-00,24,23480.6,23064,75083,0,100,-219.766
10.100-00,25,23480.6,23064,75083,0,100,-219.766
10.100-00,26,23480.6,23064,75083,0,100,-219.766
10.100-00,27,23480.6,23064,75083,0,100,-219.766
10.100-00,28,23480.6,23064,75083,0,100,-219.766
10.100-00,29,23480.6,23064,75083,0,100,-219.766
10.100-01,0,23220.7,22801,74160,0,100,-219.37
10.100-01,1,23220.7,22801,74160,0,100,-219.37
10.100-01,2,23220.7,22801,74160,0,100,-219.37
10.100-01,3,23220.7,22801,74160,0,100,-219.37
10.100-01,4,23220.7,22801,74160,0,100,-219.37
10.100-01,5,23220.7,22801,74160,0,100,-219.37
10.100-01,6,23220.7,22801,74160,0,100,-219.37
10.100-01,7,23220.7,22801,74160,0,100,-219.37
10.100-01,8,23220.7,22801,74160,0,100,-219.37
10.100-01,9,23220.7,22801,74160,0,100,-219.37
10.100-01,10,23220.7,22801,74160,0,100,-219.37
10.100-01,11,23220.7,22801,74160,0,100,-219.37
10.100-01,12,23220.7,22801,74160,0,100,-219.37
10.100-01,13,23220.7,22801,74160,0,100,-219.37
10.100-01,14,23220.7,22801,74160,0,100,-219.37
10.100-01,15,23220.7,22801,74160,0,100,-219.37
10.100-01,16,23220.7,22801,74160,0,100,-219.37
10.100-01,17,23220.7,22801,74160,0,100,-219.37
10.100-01,18,23220.7,22801,74160,0,100,-219.37
10.100-01,19,23220.7,22801,74160,0,100,-219.37
10.100-01,20,23220.7,22801,74160,0,100,-219.37
10.100-01,21,23220.7,22801,74160,0,100,-219.37
10.100-01,22,23220.7,22801,74160,0,100,-219.37
10.100-01,23,23220.7,22801,74160,0,100,-219.37
10.100-01,24,23220.7,22801,74160,0,100,-219.37
10.100-01,25,23220.7,22801,74160,0,100,-219.37
10.100-01,26,23220.7,22801,74160,0,100,-219.37
10.100-01,27,23220.7,22801,74160,0,100,-219.37
10.100-01,28,23220.7,22801,74160,0,100,-219.37
10.100-01,29,23220.7,22801,74160,0,100,-219.37
10.100-02,0,22493.7,22131,73087,0,100,-224.921
10.100-02,1,22493.7,22131,73087,0,100,-224.921
10.100-02,2,22493.7,22131,73087,0,100,-224.921
10.100-02,3,22493.7,22131,73087,0,100,-224.921
