instance_id,run_index,LP_opt,best_feasible_CB,our_LP,our_best_solution,percent_diff_solution,percent_diff_LP,dp_weight
5.100-00-dp0,0,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,1,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,2,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,3,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,4,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,5,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,6,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,7,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,8,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp0,9,24585.9,24381,-inf,4545,81.3584,inf,0
5.100-00-dp1,0,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,1,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,2,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,3,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,4,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,5,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,6,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,7,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,8,24585.9,24381,-inf,4264,82.511,inf,0
5.100-00-dp1,9,24585.9,24381,-inf,4264,82.511,inf,0
5.100-01-dp0,0,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,1,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,2,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,3,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,4,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,5,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,6,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,7,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,8,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp0,9,24538.2,24274,-inf,3190,86.8584,inf,0
5.100-01-dp1,0,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,1,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,2,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,3,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,4,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,5,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,6,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,7,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,8,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-01-dp1,9,24538.2,24274,-inf,3993,83.5503,inf,0
5.100-02-dp0,0,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,1,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,2,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,3,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,4,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,5,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,6,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,7,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,8,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp0,9,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,0,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,1,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,2,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,3,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,4,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,5,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,6,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,7,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,8,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-02-dp1,9,23895.8,23551,-inf,4453,81.0921,inf,0
5.100-03-dp0,0,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,1,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,2,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,3,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,4,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,5,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,6,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,7,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,8,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp0,9,23724.1,23534,-inf,1946,91.7311,inf,0
5.100-03-dp1,0,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,1,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,2,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,3,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,4,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,5,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,6,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,7,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,8,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-03-dp1,9,23724.1,23534,-inf,2937,87.5202,inf,0
5.100-04-dp0,0,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,1,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,2,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,3,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,4,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,5,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,6,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,7,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,8,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp0,9,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,0,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,1,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,2,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,3,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,4,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,5,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,6,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,7,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,8,24223,23991,-inf,19573,18.4152,inf,0
5.100-04-dp1,9,24223,23991,-inf,19573,18.4152,inf,0
5.100-05-dp0,0,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,1,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,2,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,3,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,4,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,5,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,6,24884.2,24613,-inf,16290,33.8155,inf,0
5.100-05-dp0,7,24884.2,24613,-inf,16290,33.8155,inf,0
